m,t,n,k,ebno_db,ber,ber_uncoded,cwer,codewords,avg_enc_us,avg_dec_us
15,300,32767,28372,0,0.0947278,0.0792032,1,123,1195.54,137070
15,300,32767,28372,1,0.0704551,0.0568335,1,123,1193.76,136066
15,300,32767,28372,2,0.048988,0.0375728,1,123,1186.3,135228
15,300,32767,28372,3,0.0317088,0.0227632,1,123,1260.54,134778
15,300,32767,28372,4,0.0185388,0.0122834,1,123,1273.72,134440
15,300,32767,28372,5,0.00861622,0.00567983,0.874074,135,1202.63,134898
15,300,32767,28372,6,0,0.00238761,0,122074,1077.2,111389
