m,t,n,k,ebno_db,ber,ber_uncoded,cwer,codewords,avg_enc_us,avg_dec_us
15,100,32767,31267,0,0.0832382,0.0792485,1,123,821.61,46166.7
15,100,32767,31267,1,0.060367,0.0564992,1,123,706.528,44947.2
15,100,32767,31267,2,0.0411148,0.0379558,1,123,698.008,45717.5
15,100,32767,31267,3,0.0252535,0.02293,1,123,725.634,47430.9
15,100,32767,31267,4,0.0142606,0.0124847,1,123,718.642,46122.7
15,100,32767,31267,5,0.00700653,0.00600571,1,123,700.179,44330.8
15,100,32767,31267,6,0.00158964,0.00247288,0.479452,219,677.256,44325.5
15,100,32767,31267,7,0,0.000774108,0,122074,640.836,34277
