m,t,n,k,ebno_db,ber,ber_uncoded,cwer,codewords,avg_enc_us,avg_dec_us
15,351,32767,27622,0,0.096897,0.079405,1,123,1259.46,159910
15,351,32767,27622,1,0.0723136,0.056958,1,123,1343.87,158677
15,351,32767,27622,2,0.050741,0.0384491,1,123,1293.19,157725
15,351,32767,27622,3,0.032822,0.0233604,1,123,1381.69,155944
15,351,32767,27622,4,0.0190637,0.0129168,1,123,1302.84,156881
15,351,32767,27622,5,0.00291532,0.00601158,0.261261,444,1249.19,156511
15,351,32767,27622,6,0,0.00238492,0,122074,1170.12,129143
