m,t,n,k,ebno_db,ber,ber_uncoded,cwer,codewords,avg_enc_us,avg_dec_us
15,200,32767,29797,0,0.0888061,0.0788678,1,123,949.602,89919
15,200,32767,29797,1,0.0654682,0.0566129,1,123,969.78,90524.4
15,200,32767,29797,2,0.0453178,0.0372204,1,123,963.455,89893.8
15,200,32767,29797,3,0.0287558,0.0227463,1,123,985.244,89320.2
15,200,32767,29797,4,0.0164304,0.0122725,1,123,1011.12,88945.3
15,200,32767,29797,5,0.00823622,0.00578167,1,123,979.707,89316.9
15,200,32767,29797,6,0,0.00238664,0,122074,883.517,77370.7
