m,t,n,k,ebno_db,ber,ber_uncoded,cwer,codewords,avg_enc_us,avg_dec_us
11,11,2047,1926,0,0.0836738,0.0750941,1,122,25.8197,225.426
11,11,2047,1926,1,0.0592751,0.0520658,1,122,24.5328,211.492
11,11,2047,1926,2,0.0406304,0.0348127,1,122,24.8443,210.246
11,11,2047,1926,3,0.0260154,0.0215747,1,123,24.3821,210.163
11,11,2047,1926,4,0.0144788,0.0117814,1,123,24.5203,211.423
11,11,2047,1926,5,0.00660191,0.00591684,0.833333,144,27.375,209.104
11,11,2047,1926,6,0.000145749,0.00246261,0.0217439,4599,25.5299,179.585
11,11,2047,1926,7,1.27539e-08,0.000772775,2.047e-06,1954079,27.6844,158.336
11,11,2047,1926,8,0,0.000191206,0,1954079,31.123,155.865
