m,t,n,k,ebno_db,ber,ber_uncoded,cwer,codewords,avg_enc_us,avg_dec_us
15,50,32767,32017,0,0.0810677,0.0792811,1,123,694.48,23718.5
15,50,32767,32017,1,0.0582056,0.0566325,1,123,554.236,22363.1
15,50,32767,32017,2,0.0387574,0.0378762,1,123,555.837,22852.4
15,50,32767,32017,3,0.0238321,0.0233032,1,123,566.146,23126.8
15,50,32767,32017,4,0.0131663,0.0126602,1,123,729.439,23722.9
15,50,32767,32017,5,0.00630788,0.00607579,1,123,572.715,23142.7
15,50,32767,32017,6,0.00260837,0.00236815,1,123,551.675,22785.7
15,50,32767,32017,7,9.28759e-08,0.000770431,5.73423e-05,122074,522.533,18925.1
15,50,32767,32017,8,0,0.000190524,0,122074,507.567,15788.1
