m,t,n,k,ebno_db,ber,ber_uncoded,cwer,codewords,avg_enc_us,avg_dec_us
11,31,2047,1706,0,0.0991907,0.0774614,1,114,30.2281,534.614
11,31,2047,1706,1,0.0729191,0.0555431,1,115,29.4957,598.748
11,31,2047,1706,2,0.050655,0.0371833,1,115,28.5391,605.017
11,31,2047,1706,3,0.0335695,0.0219277,1,115,32.7304,617.357
11,31,2047,1706,4,0.0187762,0.011643,0.927419,124,71.5806,703.387
11,31,2047,1706,5,0.000383081,0.00594353,0.0223814,4468,33.2437,533.154
11,31,2047,1706,6,0,0.00239505,0,977039,32.2959,410.13
