m,t,n,k,ebno_db,ber,ber_uncoded,cwer,codewords,avg_enc_us,avg_dec_us
15,25,32767,32392,0,0.0802232,0.0788018,1,115,619.165,9977.75
15,25,32767,32392,1,0.0576482,0.0558482,1,115,573.261,9867.92
15,25,32767,32392,2,0.0389396,0.0375267,1,115,615.774,9923.36
15,25,32767,32392,3,0.0238763,0.0229984,1,115,567.374,9980.26
15,25,32767,32392,4,0.0130515,0.0125533,1,115,566.33,10110
15,25,32767,32392,5,0.00638322,0.00606779,1,115,570.2,9972.34
15,25,32767,32392,6,0.00256048,0.0025382,1,115,571.217,9890.56
15,25,32767,32392,7,0.000500827,0.000774852,0.519802,202,574.802,9904.95
15,25,32767,32392,8,0,0.000191248,0,61037,524,7222.45
