m,t,n,k,ebno_db,ber,ber_uncoded,cwer,codewords,avg_enc_us,avg_dec_us
11,11,2047,1926,0,0.0862573,0.079708,1,114,25.4561,181.93
11,11,2047,1926,1,0.0610953,0.0566843,1,115,24.5826,183.522
11,11,2047,1926,2,0.0416813,0.0379204,1,115,28.7043,204.191
11,11,2047,1926,3,0.0258102,0.023278,1,114,24.6579,183.632
11,11,2047,1926,4,0.014714,0.0117071,1,115,24.4348,182.522
11,11,2047,1926,5,0.00610424,0.00555345,0.736486,148,24.9662,178.534
11,11,2047,1926,6,0.000136574,0.00239458,0.0200642,4984,25.6778,155.369
11,11,2047,1926,7,1.48796e-08,0.000772781,2.047e-06,977039,26.7217,127.717
11,11,2047,1926,8,0,0.000190617,0,977039,26.7954,110.124
