m,t,n,k,ebno_db,ber,ber_uncoded,cwer,codewords,avg_enc_us,avg_dec_us
7,14,127,43,0,0.215504,0.0786268,1,105,0.295238,11.5619
7,14,127,43,1,0.193173,0.0637659,0.991935,124,2.92742,18.6452
7,14,127,43,2,0.135906,0.0301831,0.843972,141,1.05674,17.4539
7,14,127,43,3,0.0855098,0.0244484,0.569231,195,0.764103,16.5282
7,14,127,43,4,0.029046,0.0117703,0.220408,490,0.865306,18.5082
7,14,127,43,5,0.00517929,0.0051487,0.0442788,2281,0.621657,15.5121
7,14,127,43,6,0.000195552,0.00224832,0.00152057,65765,0.82439,17.9586
7,14,127,43,7,2.24435e-06,0.000768941,1.72952e-05,5781949,0.949141,18.3905
7,14,127,43,8,0,0.000190382,0,7874015,0.980041,16.8418
