m,t,n,k,ebno_db,ber,ber_uncoded,cwer,codewords,avg_enc_us,avg_dec_us
11,35,2047,1673,0,0.099636,0.0805136,1,123,30.7154,782.772
11,35,2047,1673,1,0.0762323,0.0575034,1,123,27.3902,751.431
11,35,2047,1673,2,0.05399,0.0385462,1,123,26.6748,735.455
11,35,2047,1673,3,0.035315,0.0249331,1,122,26.1393,746.803
11,35,2047,1673,4,0.0193555,0.0135105,0.931298,131,28.0229,733.71
11,35,2047,1673,5,0.000141381,0.00582412,0.0076746,13030,34.0669,758.802
11,35,2047,1673,6,0,0.00238535,0,488519,35.8224,647.322
