m,t,n,k,ebno_db,ber,ber_uncoded,cwer,codewords,avg_enc_us,avg_dec_us
11,124,2047,859,0,0.179837,0.0796729,1,123,36.3089,3228.47
11,124,2047,859,1,0.152304,0.0568254,1,123,35.4553,3444.49
11,124,2047,859,2,0.124563,0.0393632,1,123,30.6585,3580.5
11,124,2047,859,3,0.0952138,0.0223743,1,123,30.3577,3559.64
11,124,2047,859,4,0.0712006,0.0121484,0.991935,124,32.75,3633.65
11,124,2047,859,5,0.00174011,0.00623454,0.0268889,3719,34.534,3274.13
11,124,2047,859,6,0,0.0023944,0,488519,32.8258,2763.7
