m,t,n,k,ebno_db,ber,ber_uncoded,cwer,codewords,avg_enc_us,avg_dec_us
11,167,2047,672,0,0.212435,0.0734369,1,123,24.8374,3408.09
11,167,2047,672,1,0.185443,0.050692,1,123,23.3902,3521.24
11,167,2047,672,2,0.156141,0.0350368,1,123,21.878,3466.93
11,167,2047,672,3,0.128896,0.021535,1,123,38.878,3540.23
11,167,2047,672,4,0.100998,0.0120848,0.991935,124,30.9355,3421.44
11,167,2047,672,5,0.00927223,0.00576,0.111602,905,21.7359,3189.84
11,167,2047,672,6,0,0.00239961,0,488519,28.3982,3604.29
